,converted,lead_number,pg_view_pv,totalvisits,ttime_on_site,lead_source,last_activity,country,specialization,curr_occupation,tags,city,avail_free_copy_1,do_not_email_1,lead_origin_Landing Page Submission,lead_origin_Lead Add Form,lead_origin_Lead Import,lead_origin_Quick Add Form,reason_behind_course_Flexibility & Convenience,reason_behind_course_Other
207,0,658288,5.0,5.0,358.0,7,10,33,18,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0,658281,3.0,3.0,481.0,1,3,12,0,4,26,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
209,0,658278,2.0,2.0,205.0,1,9,12,18,4,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,1,658277,1.0,1.0,1106.0,1,1,12,4,4,19,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
211,1,658264,1.8,9.0,1953.0,1,5,12,16,4,19,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
212,1,658258,2.2589443040755794,3.2206964736899923,1070.0,10,17,12,10,4,19,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
213,1,658243,0.0,0.0,0.0,10,5,12,18,4,19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
214,0,658234,2.5,5.0,207.0,3,7,12,4,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
215,1,658231,2.0,2.0,1587.0,1,5,12,3,4,19,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
216,1,658222,2.0,2.0,1509.0,1,5,12,2,4,10,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
217,0,658220,4.0,4.0,331.0,7,13,12,18,4,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0,658206,4.0,4.0,187.0,1,3,12,7,4,14,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
219,1,658203,1.5,3.0,1407.0,7,1,12,7,4,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,1,658193,0.0,0.0,0.0,10,5,12,4,5,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
221,0,658188,1.0,1.0,123.0,3,1,12,18,4,6,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
222,0,658178,1.0,1.0,100.0,7,1,12,18,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,1,658142,4.5,9.0,1164.0,1,5,12,5,4,19,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
224,0,658107,0.0,0.0,0.0,6,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,1,658089,1.0,1.0,1362.0,1,13,12,14,4,19,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
226,0,658081,3.5,7.0,1051.0,1,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,0,658071,2.0,2.0,1816.0,3,1,12,18,4,8,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
228,0,658070,2.33,7.0,74.0,1,13,12,4,4,14,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
229,0,658063,6.0,11.0,54.0,7,5,12,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,1,658048,3.0,3.0,1183.0,1,5,12,4,4,10,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
231,0,658029,3.0,3.0,66.0,1,5,12,8,4,24,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
232,0,658023,1.5,3.0,1122.0,6,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,0,658017,6.0,6.0,135.0,7,5,12,16,4,19,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
234,0,658011,1.8,9.0,307.0,1,9,12,2,4,26,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
235,0,657995,6.0,11.0,28.0,7,5,12,9,4,8,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
236,0,657990,0.0,0.0,0.0,6,5,12,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,0,657971,5.0,5.0,306.0,17,10,12,18,4,26,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
238,1,657968,6.0,7.0,116.0,1,5,12,7,4,19,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
239,0,657951,2.0,2.0,1054.0,1,5,12,7,4,14,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
240,1,657941,3.0,3.0,195.0,7,1,12,12,4,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,0,657920,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,1,657905,3.0,3.0,732.0,3,5,12,12,5,19,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
243,0,657902,2.33,7.0,1130.0,6,10,35,7,4,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0,657899,4.33,11.0,594.0,7,8,12,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0,657887,5.0,5.0,1117.0,7,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,0,657882,6.0,11.0,354.0,11,13,12,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,0,657879,3.0,3.0,217.0,3,13,12,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,0,657828,0.0,0.0,0.0,6,9,12,18,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,1,657823,2.5,5.0,1837.0,1,5,12,4,4,19,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0,657821,1.0,1.0,302.0,3,1,12,7,4,8,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
251,0,657803,6.0,6.0,32.0,3,10,12,7,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
252,0,657777,1.0,1.0,1226.0,1,1,12,7,4,24,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
253,0,657754,4.0,4.0,144.0,3,5,12,12,4,26,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
254,1,657741,1.0,2.0,631.0,7,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,1,657731,1.0,1.0,891.0,1,1,12,12,3,10,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
256,0,657717,0.0,0.0,0.0,6,9,12,18,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,0,657703,3.0,3.0,235.0,3,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,0,657697,2.0,2.0,453.0,3,3,12,15,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
259,0,657691,1.5,3.0,60.0,11,10,12,18,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,1,657686,0.0,0.0,0.0,14,5,12,18,4,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
261,0,657676,4.5,9.0,96.0,7,10,12,18,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,1,657660,0.0,0.0,0.0,14,5,12,18,4,26,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
263,0,657655,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,1,657644,6.0,11.0,825.0,11,9,12,4,5,19,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,0,657643,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,0,657620,5.5,11.0,10.0,1,10,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,1,657611,2.2589443040755794,3.2206964736899923,1704.0,10,17,12,18,4,19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
268,1,657609,1.0,3.0,1154.0,7,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,1,657590,2.2589443040755794,3.2206964736899923,1262.0,10,17,12,12,4,19,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
270,1,657586,0.0,0.0,0.0,10,5,12,0,5,19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
271,1,657572,3.0,6.0,104.0,11,5,12,7,4,26,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
272,0,657510,3.0,3.0,331.0,3,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,0,657502,2.5,5.0,294.0,3,5,12,5,4,24,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
274,0,657500,5.0,5.0,345.0,7,5,1,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,0,657480,2.0,2.0,172.0,3,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,1,657477,4.0,4.0,228.0,3,5,12,0,4,19,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
277,0,657470,5.0,5.0,26.0,7,5,12,6,4,26,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
278,0,657452,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,0,657436,4.0,4.0,436.0,11,3,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,0,657426,5.0,5.0,1008.0,17,10,12,18,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
281,0,657423,3.4,11.0,71.0,11,13,12,18,4,14,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
282,0,657421,6.0,8.0,43.0,3,9,12,7,4,6,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
283,0,657390,4.0,4.0,294.0,3,5,12,2,4,8,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
284,0,657388,1.0,2.0,1528.0,7,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,0,657386,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,0,657385,0.0,0.0,0.0,6,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,0,657381,1.0,1.0,213.0,11,1,12,18,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,1,657379,1.33,4.0,31.0,7,5,12,12,5,19,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
289,0,657356,3.0,3.0,389.0,3,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,0,657327,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,0,657318,4.0,4.0,97.0,3,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,0,657316,6.0,11.0,194.0,1,5,12,10,4,26,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
293,1,657313,2.0,2.0,526.0,1,7,35,7,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
294,0,657311,6.0,10.0,11.0,3,15,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,0,657302,2.5,5.0,297.0,7,3,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,0,657295,4.0,4.0,174.0,1,5,12,7,4,14,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
297,0,657267,4.0,4.0,12.0,7,10,12,0,4,14,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
298,1,657261,1.25,5.0,254.0,1,5,12,4,4,10,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
299,1,657247,2.2589443040755794,3.2206964736899923,803.0,10,17,12,7,4,19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
300,0,657226,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,1,657225,4.0,4.0,595.0,3,10,12,0,4,19,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
302,0,657224,2.33,7.0,250.0,11,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,0,657220,6.0,11.0,1189.0,3,5,12,7,4,14,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
304,0,657186,5.0,5.0,73.0,3,5,12,8,4,14,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
305,0,657183,3.0,3.0,491.0,1,5,12,2,5,8,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
306,1,657174,1.75,7.0,1281.0,3,2,12,18,4,19,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
307,1,657148,3.0,3.0,117.0,7,9,12,18,4,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,0,657142,1.67,5.0,1493.0,3,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,1,657139,2.5,5.0,263.0,3,5,12,10,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
310,0,657138,3.5,7.0,207.0,3,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,0,657123,4.0,4.0,67.0,3,10,12,0,4,14,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
312,0,657117,3.0,6.0,866.0,11,5,34,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,0,657101,6.0,6.0,419.0,7,13,12,16,4,24,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
314,0,657092,5.5,11.0,188.0,7,3,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,0,657077,2.0,2.0,362.0,3,3,12,18,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,0,657073,3.0,3.0,199.0,3,7,12,7,4,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
317,1,657045,5.0,10.0,556.0,3,9,12,4,4,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,1,657038,5.0,5.0,1536.0,11,5,12,7,5,19,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,1,657033,4.0,4.0,1088.0,3,10,12,16,5,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,1,657032,6.0,6.0,863.0,11,5,12,12,4,19,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
321,0,657031,4.0,4.0,1410.0,1,2,12,10,4,8,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
322,0,657014,6.0,8.0,76.0,7,2,12,18,4,26,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
323,0,657010,0.0,0.0,0.0,6,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,0,657002,3.0,6.0,209.0,1,10,12,5,4,14,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
325,0,656976,5.0,5.0,58.0,3,5,12,4,4,14,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
326,0,656962,2.0,6.0,90.0,3,10,12,18,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,1,656948,2.33,7.0,950.0,7,5,12,7,4,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,0,656945,0.0,0.0,0.0,6,5,12,5,4,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,0,656939,2.0,8.0,149.0,3,9,12,4,4,26,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
330,0,656938,4.0,4.0,3.0,1,9,12,9,4,6,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
331,1,656911,6.0,7.0,901.0,1,5,12,10,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
332,0,656900,0.0,0.0,0.0,6,9,12,18,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,0,656896,3.0,6.0,110.0,11,3,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,0,656887,0.0,0.0,0.0,6,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,1,656880,0.0,0.0,0.0,10,5,12,0,4,19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
336,0,656875,3.0,3.0,445.0,3,3,12,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,0,656859,2.33,7.0,1939.0,3,5,12,11,4,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
338,0,656852,0.0,0.0,0.0,6,9,12,18,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,0,656833,1.5,3.0,199.0,3,5,12,0,4,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,0,656795,1.0,1.0,633.0,1,1,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,0,656789,2.0,4.0,457.0,3,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,0,656778,4.0,4.0,86.0,11,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,0,656776,2.33,7.0,57.0,3,5,12,1,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
344,0,656754,0.0,0.0,0.0,6,5,12,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,1,656743,2.63,11.0,1113.0,7,5,12,12,4,19,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
346,0,656729,4.0,4.0,237.0,11,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,0,656723,2.0,2.0,43.0,3,7,12,4,4,8,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
348,1,656715,2.2589443040755794,3.2206964736899923,43.0,10,17,12,11,4,19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
349,0,656698,0.0,0.0,0.0,6,9,12,18,4,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,1,656685,0.0,0.0,0.0,3,5,12,16,4,19,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
351,0,656682,0.0,0.0,0.0,6,9,12,18,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,0,656681,2.0,2.0,1366.0,7,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,1,656668,0.0,0.0,0.0,10,3,12,7,4,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
354,0,656665,3.0,3.0,124.0,7,1,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,0,656660,2.0,2.0,135.0,3,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,1,656644,2.5,5.0,1216.0,11,5,2,9,5,19,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
357,0,656621,3.0,3.0,35.0,1,5,12,7,4,14,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
358,1,656594,0.0,0.0,0.0,6,13,12,4,4,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,0,656589,4.0,4.0,157.0,3,5,12,12,4,26,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
360,0,656586,0.0,0.0,0.0,6,9,12,18,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,0,656580,1.5,3.0,170.0,11,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,0,656576,4.0,4.0,71.0,7,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,0,656571,5.0,5.0,811.0,7,5,12,12,4,26,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
364,1,656563,2.2589443040755794,3.2206964736899923,972.0,10,17,12,5,5,19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
365,0,656560,5.0,10.0,278.0,11,10,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,0,656559,0.0,0.0,0.0,6,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,0,656527,5.0,5.0,809.0,11,10,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,0,656526,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,1,656516,2.2589443040755794,3.2206964736899923,781.0,10,17,12,16,4,19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
370,1,656511,4.0,4.0,1226.0,3,5,12,4,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
371,0,656504,2.5,5.0,1469.0,3,3,12,14,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
372,0,656493,1.67,5.0,253.0,11,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,1,656492,0.0,0.0,0.0,14,5,12,7,4,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
374,1,656483,4.0,4.0,1378.0,7,8,12,7,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
375,0,656481,6.0,10.0,66.0,11,5,12,18,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,0,656478,4.0,4.0,372.0,3,10,12,7,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
377,1,656469,1.5,3.0,1636.0,7,10,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,0,656463,2.0,2.0,376.0,3,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,1,656457,1.0,1.0,214.0,3,1,12,16,4,19,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
380,0,656448,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,0,656413,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
382,0,656412,6.0,8.0,93.0,7,5,12,3,4,26,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
383,0,656402,0.0,0.0,0.0,6,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,0,656400,3.0,3.0,365.0,1,5,12,8,4,14,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
385,1,656399,2.0,6.0,274.0,3,5,12,10,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
386,0,656385,4.0,4.0,179.0,11,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,0,656382,6.0,11.0,753.0,3,13,12,0,4,14,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
388,0,656381,3.0,3.0,1346.0,1,5,12,7,4,26,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
389,0,656378,3.5,7.0,277.0,3,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,0,656362,2.0,2.0,90.0,3,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,0,656359,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,1,656356,2.25,9.0,1289.0,3,5,12,8,5,2,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
393,0,656354,2.67,8.0,246.0,11,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,0,656345,3.67,11.0,116.0,3,10,12,10,4,26,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
395,0,656340,0.0,0.0,0.0,6,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,1,656331,5.0,5.0,472.0,3,8,12,10,4,19,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
397,0,656327,1.0,2.0,395.0,3,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,0,656276,0.0,0.0,0.0,6,13,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,0,656271,0.0,0.0,0.0,6,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,1,656265,4.0,4.0,1354.0,1,14,12,1,4,19,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
401,1,656259,5.0,5.0,1102.0,7,5,12,7,4,19,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
402,0,656233,0.0,0.0,0.0,6,9,12,18,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,0,656231,2.0,2.0,1268.0,3,5,12,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,1,656213,2.5,5.0,1354.0,7,5,12,18,4,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,1,656184,1.5,3.0,1561.0,11,8,12,18,4,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,1,656176,1.43,10.0,1128.0,3,5,12,10,4,19,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
407,1,656126,2.0,4.0,1341.0,7,5,12,18,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,0,656120,2.0,2.0,250.0,3,7,12,10,4,26,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
409,0,656096,2.0,2.0,250.0,7,5,12,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,0,656078,2.0,2.0,248.0,7,5,10,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,0,656072,2.0,2.0,402.0,1,14,35,11,4,14,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
412,0,656049,1.0,1.0,235.0,11,1,12,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,0,656036,3.0,6.0,125.0,7,5,12,18,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,0,656031,2.0,2.0,236.0,7,1,12,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,0,656030,6.0,9.0,110.0,11,5,12,18,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,0,656015,3.5,7.0,265.0,7,2,12,18,4,22,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
417,0,655953,6.0,7.0,109.0,3,5,12,10,4,14,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
